ROWID,Country,State lgd code,State,YearCode,Year,MonthCode,Month,Type of supply,E-way suppliers,E-way bills,E-way asset value
4671,India,35,Andaman And Nicobar Islands,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020",Intra State ,8,273,10.012131081
4672,India,35,Andaman And Nicobar Islands,2020,"Calendar Year (Jan - Dec), 2020",202004,"April, 2020",Inter State Inwards,146,1270,40.187506729
4673,India,35,Andaman And Nicobar Islands,2020,"Calendar Year (Jan - Dec), 2020",202004,"April, 2020",Inter State Outwards,20,51,9.025688
4674,India,35,Andaman And Nicobar Islands,2020,"Calendar Year (Jan - Dec), 2020",202004,"April, 2020",Intra State,4,116,5.372039369
4675,India,35,Andaman And Nicobar Islands,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020",Inter State Inwards,432,3048,88.128087133
4676,India,35,Andaman And Nicobar Islands,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020",Inter State Outwards,40,145,18.68479249
4677,India,35,Andaman And Nicobar Islands,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020",Intra State,7,173,6.555229292
4678,India,35,Andaman And Nicobar Islands,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020",Inter State Inwards,719,6490,154.963646515
4679,India,35,Andaman And Nicobar Islands,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020",Inter State Outwards,63,286,45.707645281
4680,India,35,Andaman And Nicobar Islands,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020",Intra State,11,215,12.890945127
4681,India,35,Andaman And Nicobar Islands,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020",Inter State Inwards,838,8509,184.803331369
4682,India,35,Andaman And Nicobar Islands,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020",Inter State Outwards,52,187,24.269991656
4683,India,35,Andaman And Nicobar Islands,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020",Intra State,12,269,10.081954066
4684,India,35,Andaman And Nicobar Islands,2020,"Calendar Year (Jan - Dec), 2020",202008,"August, 2020",Inter State Inwards,643,4648,133.204780822
4685,India,35,Andaman And Nicobar Islands,2020,"Calendar Year (Jan - Dec), 2020",202008,"August, 2020",Inter State Outwards,46,127,19.487186574
4686,India,35,Andaman And Nicobar Islands,2020,"Calendar Year (Jan - Dec), 2020",202008,"August, 2020",Intra State,11,284,14.229034957
4687,India,35,Andaman And Nicobar Islands,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020",Inter State Inwards,794,7507,175.257311873
4688,India,35,Andaman And Nicobar Islands,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020",Inter State Outwards,49,137,14.378993167
4689,India,35,Andaman And Nicobar Islands,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020",Intra State,10,462,17.363470153
4690,India,35,Andaman And Nicobar Islands,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020",Inter State Inwards,854,8248,164.718979143
4691,India,35,Andaman And Nicobar Islands,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020",Inter State Outwards,57,192,21.549296612
4692,India,35,Andaman And Nicobar Islands,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020",Intra State,11,397,9.974932666
4693,India,35,Andaman And Nicobar Islands,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",Inter State Inwards,829,7938,16352.71
4694,India,35,Andaman And Nicobar Islands,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",Inter State Outwards,38,107,1225.59
4695,India,35,Andaman And Nicobar Islands,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",Intra State,13,403,1279.02
4696,India,35,Andaman And Nicobar Islands,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",Inter State Inwards,884,9914,220.9579
4697,India,35,Andaman And Nicobar Islands,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",Inter State Outwards,42,143,15.267
4698,India,35,Andaman And Nicobar Islands,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",Intra State,14,377,9.5421
4699,India,35,Andaman And Nicobar Islands,2021,"Calendar Year (Jan - Dec), 2021",202101,"January, 2021",Inter State Inwards,893,8386,238.89
4700,India,35,Andaman And Nicobar Islands,2021,"Calendar Year (Jan - Dec), 2021",202101,"January, 2021",Inter State Outwards,41,159,11.4
4701,India,35,Andaman And Nicobar Islands,2021,"Calendar Year (Jan - Dec), 2021",202101,"January, 2021",Intra State,20,421,10.84
4702,India,35,Andaman And Nicobar Islands,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021",Inter State Inwards,924,9680,231.3486
4703,India,35,Andaman And Nicobar Islands,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021",Inter State Outwards,57,270,17.404
4704,India,35,Andaman And Nicobar Islands,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021",Intra State,46,796,22.3128
4705,India,35,Andaman And Nicobar Islands,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021",Inter State Inwards,982,10586,262.1
4706,India,35,Andaman And Nicobar Islands,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021",Inter State Outwards,68,239,20.28
4707,India,35,Andaman And Nicobar Islands,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021",Intra State,35,954,21.47
4708,India,35,Andaman And Nicobar Islands,2021,"Calendar Year (Jan - Dec), 2021",202104,"April, 2021",Inter State Inwards,888,9190,210.6522
4709,India,35,Andaman And Nicobar Islands,2021,"Calendar Year (Jan - Dec), 2021",202104,"April, 2021",Inter State Outwards,59,217,24.5686
4710,India,35,Andaman And Nicobar Islands,2021,"Calendar Year (Jan - Dec), 2021",202104,"April, 2021",Intra State,39,971,22.9297
4711,India,35,Andaman And Nicobar Islands,2021,"Calendar Year (Jan - Dec), 2021",202105,"May, 2021",Inter State Inwards,552,3608,98.4575
4712,India,35,Andaman And Nicobar Islands,2021,"Calendar Year (Jan - Dec), 2021",202105,"May, 2021",Inter State Outwards,33,177,14.8023
4713,India,35,Andaman And Nicobar Islands,2021,"Calendar Year (Jan - Dec), 2021",202105,"May, 2021",Intra State,24,376,15.6
4714,India,35,Andaman And Nicobar Islands,2021,"Calendar Year (Jan - Dec), 2021",202106,"June, 2021",Inter State Inwards,605,4514,112.9469
4715,India,35,Andaman And Nicobar Islands,2021,"Calendar Year (Jan - Dec), 2021",202106,"June, 2021",Inter State Outwards,30,89,14.1429
4716,India,35,Andaman And Nicobar Islands,2021,"Calendar Year (Jan - Dec), 2021",202106,"June, 2021",Intra State,20,427,15.8864
4717,India,35,Andaman And Nicobar Islands,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021",Inter State Inwards,882,7691,183.8863
4718,India,35,Andaman And Nicobar Islands,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021",Inter State Outwards,53,297,23.2635
4719,India,35,Andaman And Nicobar Islands,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021",Intra State,30,640,14.3593
4720,India,35,Andaman And Nicobar Islands,2021,"Calendar Year (Jan - Dec), 2021",202108,"August, 2021",Inter State Inwards,964,9867,199.8758
4721,India,35,Andaman And Nicobar Islands,2021,"Calendar Year (Jan - Dec), 2021",202108,"August, 2021",Inter State Outwards,69,344,43.9949
4722,India,35,Andaman And Nicobar Islands,2021,"Calendar Year (Jan - Dec), 2021",202108,"August, 2021",Intra State,36,932,18.4135
4723,India,35,Andaman And Nicobar Islands,2021,"Calendar Year (Jan - Dec), 2021",202109,"September, 2021",Inter State Inwards,1053,10676,227.977
4724,India,35,Andaman And Nicobar Islands,2021,"Calendar Year (Jan - Dec), 2021",202109,"September, 2021",Inter State Outwards,56,283,29.1529
4725,India,35,Andaman And Nicobar Islands,2021,"Calendar Year (Jan - Dec), 2021",202109,"September, 2021",Intra State,32,840,15.9608
4726,India,35,Andaman And Nicobar Islands,2021,"Calendar Year (Jan - Dec), 2021",202110,"October, 2021",Inter State Inwards,550,3959,101.9241
4727,India,35,Andaman And Nicobar Islands,2021,"Calendar Year (Jan - Dec), 2021",202110,"October, 2021",Inter State Outwards,59,246,29.5077
4728,India,35,Andaman And Nicobar Islands,2021,"Calendar Year (Jan - Dec), 2021",202110,"October, 2021",Intra State,30,778,16.803
4729,India,35,Andaman And Nicobar Islands,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021",Inter State Inwards,550,3959,101.9241
4730,India,35,Andaman And Nicobar Islands,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021",Inter State Outwards,59,246,29.5077
4731,India,35,Andaman And Nicobar Islands,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021",Intra State,30,778,16.803
4732,India,35,Andaman And Nicobar Islands,2021,"Calendar Year (Jan - Dec), 2021",202112,"December, 2021",Inter State Inwards,1106,12179,27430.3
4733,India,35,Andaman And Nicobar Islands,2021,"Calendar Year (Jan - Dec), 2021",202112,"December, 2021",Inter State Outwards,56,208,1841.57
4734,India,35,Andaman And Nicobar Islands,2021,"Calendar Year (Jan - Dec), 2021",202112,"December, 2021",Intra State,34,845,1964.22
4735,India,35,Andaman And Nicobar Islands,2022,"Calendar Year (Jan - Dec), 2022",202201,"January, 2022",Inter State Inwards,1009,10231,23608.11
4736,India,35,Andaman And Nicobar Islands,2022,"Calendar Year (Jan - Dec), 2022",202201,"January, 2022",Inter State Outwards,59,172,2307.51
4737,India,35,Andaman And Nicobar Islands,2022,"Calendar Year (Jan - Dec), 2022",202201,"January, 2022",Intra State,37,883,2170.71
4738,India,35,Andaman And Nicobar Islands,2022,"Calendar Year (Jan - Dec), 2022",202202,"February, 2022",Inter State Inwards,994,10161,24817.68
4739,India,35,Andaman And Nicobar Islands,2022,"Calendar Year (Jan - Dec), 2022",202202,"February, 2022",Inter State Outwards,65,280,4085.35
4740,India,35,Andaman And Nicobar Islands,2022,"Calendar Year (Jan - Dec), 2022",202202,"February, 2022",Intra State,33,1616,2112.75
4741,India,35,Andaman And Nicobar Islands,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022",Inter State Inwards,1040,10765,27066.24
4742,India,35,Andaman And Nicobar Islands,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022",Inter State Outwards,86,372,4665.72
4743,India,35,Andaman And Nicobar Islands,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022",Intra State,43,3292,3930.58
4744,India,35,Andaman And Nicobar Islands,2022,"Calendar Year (Jan - Dec), 2022",202204,"April, 2022",Inter State Inwards,1053,11367,25984.33
4745,India,35,Andaman And Nicobar Islands,2022,"Calendar Year (Jan - Dec), 2022",202204,"April, 2022",Inter State Outwards,84,358,5657.09
4746,India,35,Andaman And Nicobar Islands,2022,"Calendar Year (Jan - Dec), 2022",202204,"April, 2022",Intra State,38,2092,3510.13
4747,India,35,Andaman And Nicobar Islands,2022,"Calendar Year (Jan - Dec), 2022",202205,"May, 2022",Inter State Inwards,1041,10446,24826.8
4748,India,35,Andaman And Nicobar Islands,2022,"Calendar Year (Jan - Dec), 2022",202205,"May, 2022",Inter State Outwards,89,331,5211.71
4749,India,35,Andaman And Nicobar Islands,2022,"Calendar Year (Jan - Dec), 2022",202205,"May, 2022",Intra State,42,1816,3867.24
4750,India,35,Andaman And Nicobar Islands,2022,"Calendar Year (Jan - Dec), 2022",202206,"June, 2022",Inter State Inwards,1078,10870,23224.39
4751,India,35,Andaman And Nicobar Islands,2022,"Calendar Year (Jan - Dec), 2022",202206,"June, 2022",Inter State Outwards,79,272,3514.29
4752,India,35,Andaman And Nicobar Islands,2022,"Calendar Year (Jan - Dec), 2022",202206,"June, 2022",Intra State,46,1813,3238.99
4753,India,36,Telangana,2018,"Calendar Year (Jan - Dec), 2018",201807,"July, 2018",Inter State Inwards,46698,646254,258384777390.23
4754,India,36,Telangana,2018,"Calendar Year (Jan - Dec), 2018",201807,"July, 2018",Inter State Outwards,21959,411704,196624004560.66
4755,India,36,Telangana,2018,"Calendar Year (Jan - Dec), 2018",201807,"July, 2018",Intra State,21541,899444,199076055234.12
4756,India,36,Telangana,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018",Inter State Inwards,51607,783774,295771630126.01
4757,India,36,Telangana,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018",Inter State Outwards,23508,474219,215308134734.4
4758,India,36,Telangana,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018",Intra State,22355,972673,213611624098.41
4759,India,36,Telangana,2018,"Calendar Year (Jan - Dec), 2018",201809,"September, 2018",Inter State Inwards,51225,795743,289705304880.21
4760,India,36,Telangana,2018,"Calendar Year (Jan - Dec), 2018",201809,"September, 2018",Inter State Outwards,22999,463613,212230518550.98
4761,India,36,Telangana,2018,"Calendar Year (Jan - Dec), 2018",201809,"September, 2018",Intra State,22115,907205,209524861634.44
4762,India,36,Telangana,2018,"Calendar Year (Jan - Dec), 2018",201810,"October, 2018",Inter State Inwards,52316,748871,290445922106.2
4763,India,36,Telangana,2018,"Calendar Year (Jan - Dec), 2018",201810,"October, 2018",Inter State Outwards,24404,498394,224114855194.49
4764,India,36,Telangana,2018,"Calendar Year (Jan - Dec), 2018",201810,"October, 2018",Intra State,24230,1008434,222327830758.33
4765,India,36,Telangana,2018,"Calendar Year (Jan - Dec), 2018",201811,"November, 2018",Inter State Inwards,49440,643000,258927439803.44
4766,India,36,Telangana,2018,"Calendar Year (Jan - Dec), 2018",201811,"November, 2018",Inter State Outwards,24905,482196,228586028070.41
4767,India,36,Telangana,2018,"Calendar Year (Jan - Dec), 2018",201811,"November, 2018",Intra State,25770,1025932,214710495853.65
4768,India,36,Telangana,2018,"Calendar Year (Jan - Dec), 2018",201812,"December, 2018",Inter State Inwards,51765,745125,282436451334.39
4769,India,36,Telangana,2018,"Calendar Year (Jan - Dec), 2018",201812,"December, 2018",Inter State Outwards,25677,499456,231576025132.34
4770,India,36,Telangana,2018,"Calendar Year (Jan - Dec), 2018",201812,"December, 2018",Intra State,25872,995776,220524770121.4
4771,India,36,Telangana,2019,"Calendar Year (Jan - Dec), 2019",201901,"January, 2019",Inter State Inwards,51109,767823,27233.44
4772,India,36,Telangana,2019,"Calendar Year (Jan - Dec), 2019",201901,"January, 2019",Inter State Outwards,25524,524008,22038.56
4773,India,36,Telangana,2019,"Calendar Year (Jan - Dec), 2019",201901,"January, 2019",Intra State,26105,1011310,22354.39
4774,India,36,Telangana,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019",Inter State Inwards,51965,755525,26567.83
4775,India,36,Telangana,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019",Inter State Outwards,25829,503925,22097.26
4776,India,36,Telangana,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019",Intra State,26952,1068730,22630.74
4777,India,36,Telangana,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019",Inter State Inwards,53097,808072,30304.72
4778,India,36,Telangana,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019",Inter State Outwards,26453,557039,25917.8
4779,India,36,Telangana,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019",Intra State,28229,1173486,25710.76
4780,India,36,Telangana,2019,"Calendar Year (Jan - Dec), 2019",201904,"April, 2019",Inter State Inwards,50493,755841,25520.31226865
4781,India,36,Telangana,2019,"Calendar Year (Jan - Dec), 2019",201904,"April, 2019",Inter State Outwards,25033,499320,20368.929641741
4782,India,36,Telangana,2019,"Calendar Year (Jan - Dec), 2019",201904,"April, 2019",Intra State ,25954,1011880,20180.376959787
4783,India,36,Telangana,2019,"Calendar Year (Jan - Dec), 2019",201905,"May, 2019",Inter State Inwards,52250,827857,28326.120983187
4784,India,36,Telangana,2019,"Calendar Year (Jan - Dec), 2019",201905,"May, 2019",Inter State Outwards,25283,542554,21345.241297053
4785,India,36,Telangana,2019,"Calendar Year (Jan - Dec), 2019",201905,"May, 2019",Intra State ,26151,1086599,21441.030387107
4786,India,36,Telangana,2019,"Calendar Year (Jan - Dec), 2019",201906,"June, 2019",Inter State Inwards,50443,735056,26128.304674744
4787,India,36,Telangana,2019,"Calendar Year (Jan - Dec), 2019",201906,"June, 2019",Inter State Outwards,24577,513758,20512.179915647
4788,India,36,Telangana,2019,"Calendar Year (Jan - Dec), 2019",201906,"June, 2019",Intra State ,26246,1061093,21034.021585102
4789,India,36,Telangana,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019",Inter State Inwards,52785,791721,27471.461765488
4790,India,36,Telangana,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019",Inter State Outwards,24995,535249,20874.732063608
4791,India,36,Telangana,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019",Intra State ,27481,1151730,22465.191853147
4792,India,36,Telangana,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019",Inter State Inwards,52776,818351,27126.364482958
4793,India,36,Telangana,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019",Inter State Outwards,24742,529848,20820.517138847
4794,India,36,Telangana,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019",Intra State ,27401,1153247,22078.240913968
4795,India,36,Telangana,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019",Inter State Inwards,53871,896056,27648.569396151
4796,India,36,Telangana,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019",Inter State Outwards,24298,505046,20950.596987975
4797,India,36,Telangana,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019",Intra State ,27340,1102042,21608.797262468
4798,India,36,Telangana,2019,"Calendar Year (Jan - Dec), 2019",201910,"October, 2019",Inter State Inwards,52033,814673,25599.045445613
4799,India,36,Telangana,2019,"Calendar Year (Jan - Dec), 2019",201910,"October, 2019",Inter State Outwards,24223,514891,19913.391607852
4800,India,36,Telangana,2019,"Calendar Year (Jan - Dec), 2019",201910,"October, 2019",Intra State ,26927,1170102,21047.234155506
4801,India,36,Telangana,2019,"Calendar Year (Jan - Dec), 2019",201911,"November, 2019",Inter State Inwards,53818,816233,26711.734203984
4802,India,36,Telangana,2019,"Calendar Year (Jan - Dec), 2019",201911,"November, 2019",Inter State Outwards,27186,553189,22220.398782624
4803,India,36,Telangana,2019,"Calendar Year (Jan - Dec), 2019",201911,"November, 2019",Intra State ,29406,1212885,22219.903618934
4804,India,36,Telangana,2019,"Calendar Year (Jan - Dec), 2019",201912,"December, 2019",Inter State Inwards,55128,918515,28664.221240338
